author_id,name
12101,Arkadia
12102,David Korr
12103,Joe Mathieu
12104,Chari Sue
12105,Richard Courtney
12106,Trish Courtney
12107,A. Delaney
12108,Jon Stone
12109,Michael Smollin
12110,Edens
12111,Various Authors
12112,Tori Amos
12113,Martin Scot Kosins
12114,Sydney Taylor
12115,Helen John
12116,Marcie Carroll
12117,Frederick Crews
12118,Andy Warhol
12119,Edith Thacher Hurd
12120,Tibor Gerge
12121,George Booth
12122,Sachi Fukuda
12123,Greg Critser
12124,Mark D. Sanders
12125,Tia Sillers
12126,Marian Engel
12127,Susan Schade
12128,Charlotte Zolotow
12129,William Pene Du Bois
12130,Graham Oakley
12131,Joan Clarke
12132,Andrew Matzner
12133,Oliver Stone
12134,Samuel H. Elbert
12135,Margaret Cho
12136,Ntozake Shange
12137,Ron Clark
12138,Ted Rall
12139,Greg Hyland
12140,David Simon
12141,Edward Burns
12142,Adrian Nicole Leblanc
12143,Michael Fry
12144,Gregory White Smith
12145,Steven W. Naifeh
12146,Daniel Baxter
12147,Ruth Harris
12148,Carellin Brooks
12149,Tim Cahill
12150,Tom Bodett
12151,Peter N. Forman
12152,Sharon Linnea
12153,Rob
12154,George P. Pelecanos
12155,George Pelecanos
12156,James H. English
12157,Maryann Cusimano
12158,Jodi Endicott
12159,Hans Loffel
12160,Doug Peebles
12161,Curt Sanburn
12162,Eileen Curran
12163,G. Brian Karas
12164,J. D. Christilian
12165,Thomas Szollosi
12166,Karen Moline
12167,James G. Nourse
12168,Edna Buchanan
12169,Mitchell Smith
12170,Christopher Hyde
12171,Margaret Yorke
12172,William Lashner
12173,Barbara Fister
12174,Kyle Spencer
12175,Evan I. Schwartz
12176,Tony Dunbar
12177,Eleanor Taylor Bland
12178,Jim Knipfel
12179,Lowen Clausen
12180,Louise A. Desalvo
12181,Sam Chaiton
12182,Terry Swinton
12183,Cynthia Harrod-Eagles
12184,John Miller
12185,Marianne Wiggins
12186,Stephen Miller
12187,R.D. Wingfield
12188,Bonnie K. Winn
12189,Suzanne Carey
12190,S. Andrew Swann
12191,Andrew Bergman
12192,Charles Ingrid
12193,Libby Hall
12194,Kia Meaux
12195,Jim Borgman
12196,Bunty Howearth
12197,C.K. Stead
12198,Sky Lee
12199,Tong Su
12200,William Caunitz
12201,Robin Burcell
12202,James Tertius Dekay
12203,James Tertius De Kay
12204,Bill Fitzhugh
12205,Jeanne Braselton
12206,Larry Keenan
12207,Stephanie Johnson
12208,Julie Cannon
12209,D. B. C. Pierre
12210,Alisa Valdes-Rodriguez
12211,Patricia Grace
12212,Julie Otsuka
12213,Marilyn Duckworth
12214,Georgia Byng
12215,Pat Ross
12216,Philip Sugden
12217,Huston Curtiss
12218,Michael Cart
12219,Leslea Newman
12220,M. Hardwick
12221,Owen Chase
12222,Iola Haverstick
12223,Betty Shepard
12224,Katharine Weber
12225,I.J. Parker
12226,Brad Gooch
12227,Dann Hazel
12228,Elizabeth Gilbert
12229,Amy Borkowsky
12230,Anna L. Waldo
12231,Emine Sevgi Ozdamar
12232,Donna Andrews
12233,Holly Payne
12234,John Marino
12235,Tina Cohen
12236,C. K. Stead
12237,Stevan Eldred-Grigg
12238,John Welter
12239,Jose Raul Bernardo
12240,Irene Allen
12241,Douglas Wynn
12242,Lilian Nattel
12243,Alfred Noyes
12244,Charles Mikolaycak
12245,Nick Smith
12246,Yxta Maya Murray
12247,Denise Giardina
12248,Harold Pinter
12249,Simon Doonan
12250,Holly Hobbie
12251,Abby Bardi
12252,Judith Henry
12253,Graham Caveney
12254,Elizabeth Hess
12255,Terrence Cheng
12256,Art Spiegelman
12257,David Davidar
12258,Jewell Parker Rhodes
12259,Edward G. Seidensticker
12260,Sela Ward
12261,Anita Rau Badami
12262,Gary Ogden Harper
12263,Wayne Johnston
12264,Michael Augustyn
12265,Kurt Diemberger
12266,Philippe Garner
12267,Tom Corcoran
12268,Brad Dimock
12269,Paulette Jiles
12270,Frank Monaco
12271,Richard L. Miller
12272,David Letterman
12273,Lisa Huang Fleischman
12274,Akimitsu Takagi
12275,Dan Hurley
12276,H.B. Gilmour
12277,Sherry Sontag
12278,Christopher Drew
12279,Annette Lawrence Dr
12280,Camille Geraldi
12281,Carol Burris
12282,Earl Murray
12283,Dr. Pedro Jose Greer Jr.
12284,Liz Balmaceda
12285,Debbie Morris
12286,Gregg Lewis
12287,Nik C. Colyer
12288,Mark Payne
12289,Cara Wilson
12290,Otto Frank
12291,Debby Jones
12292,Jackie Kendall
12293,Pete Dexter
12294,Miriam Sokol
12295,Hanoch Mccarty
12296,Me
12297,Rick Pitino
12298,Mary Kay Mccomas
12299,Iris R. Dart
12300,Elisabeth Eaves
12301,Octave Mirbeau
12302,Douglas Jarman
12303,Allen Weinstein
12304,Alexander Vassiliev
12305,S.A.R.K.
12306,O. E. Rolvaag
12307,Einar Haugen
12308,Gudrun Hovde Gvale
12309,John F. Bayer
12310,Shirley Worrall
12311,James Scott Bell
12312,Mary Engelbreit
12313,Robert Eisenberg
12314,J. Gregory Keyes
12315,Gareth Davies-Morris
12316,John Reed
12317,George Harrar
12318,Pamela Rafael Berkman
12319,Thomas Sanchez
12320,John Burgoyne
12321,Paul Levinson
12322,Martha Powers
12323,Sembene Ousmane
12324,Margot Patterson Doss
12325,Rafael Courtoisie
12326,Mr. Al Biondi
12327,Al Biondi
12328,Ana?S. Nin
12329,Cherry Adair
12330,Lars Eighner
12331,Geraldine Kudaka
12332,Jim Curtin
12333,James J. Curtin
12334,Renata Ginter
12335,Nick Tosches
12336,Daniel Akst
12337,Cristopher Stasheff
12338,Tara K. Harper
12339,Joseph Bryant
12340,Sandra Bernhard
12341,Louise Redd
12342,Carol Ann Lee
12343,Linda Wolfe
12344,Guy Vanderhaeghe
12345,Mary Ladd Gavell
12346,Jerry Hopkins
12347,Robert Shapard
12348,Hulton Getty
12349,Josephine Gattuso Hendin
12350,Mary Jo Bona
12351,Rebecca Stowe
12352,Arlene J. Chai
12353,Mikhail Lermontov
12354,Paul Foote
12355,Gloria Mallette
12356,Jeff Leeland
12357,April Sinclair
12358,Professor John Barth
12359,Michael Grant Jaffe
12360,William Joyce
12361,Ben Bradlee
12362,Scott R. Russell
12363,Joe Conason
12364,Uwe Timm
12365,Peter Tegel
12366,John Lennon
12367,I. M. Peeved
12368,Ed Strnad
12369,David Malouf
12370,David Chilton
12371,元阳
12372,Eric Shiraev
12373,Gerald L. Boyd
12374,Gerald Lee Boyd
12375,Jaimy Gordon
12376,Dan Franck
12377,Susan Cheever
12378,Claudia Shear
12379,Gene Hackman
12380,Daniel Lenihan
12381,John Dowdee
12382,Marcia Kamien
12383,Seamus Deane
12384,Culinary Institute Of America
12385,Donald Antrim
12386,Robert Lopshire
12387,Stephanie True Peters
12388,Reg Sandland
12389,Bill Dahl
12390,Weldon A. Mcdougal Iii
12391,Lora Brody
12392,Lois Ellen Frank
12393,Earl W. Emerson
12394,Andrew S. Grove
12395,Mark Kurlansky
12396,Bob Eggleton
12397,Nigel Suckling
12398,Ruthanne Lum Mccunn
12399,Jean Pare
12400,Elliott Roosevelt
12401,Myrna Oakley
12402,Stanley Kaplan
12403,Geneen Roth
12404,Martin Dunford
12405,Jack Holland
12406,Stacey Richter
12407,Roland Gary Jones
12408,Arl Modica Matthews
12409,Linnea Lundgren
12410,Laura Kraemer
12411,Ellen Slezak
12412,Elizabeth Pomada
12413,Michael Larsen
12414,Douglas Keister
12415,Marion Owen
12416,Cindy
12417,Kakuzo Okakura
12418,Robert W. Snyder
12419,Wendy Hornsby
12420,Paula Marantz Cohen
12421,Susan Shaughnessy
12422,Meridel Le Sueur
12423,Ian C. Ellis
12424,A.M. Homes
12425,Tess Gallagher
12426,Helen Dunmore
12427,Robert Ellis Gordon
12428,Michael Stearns
12429,Adela Vengana
12430,Gil Reavill
12431,Michael Yamashita
12432,Rainer Eisenschmid
12433,Karl Baedeker
12434,Jamie S. Rich
12435,Andi Watson
12436,Scott Morse
12437,Judd Winick
12438,Laura Day
12439,Hari Kunzru
12440,Robin Goldstein
12441,Dr. James Dobson
12442,Julie Taylor
12443,Nikolaj Frobenius
12444,Tom Glazer
12445,Lendon Smith M.D.
12446,Kay Baxter
12447,Lucy Bauer Footlik
12448,Heidi-Marie Blackwel
12449,John Kulka
12450,Natalie Danford
12451,John Powell
12452,Nancy Richler
12453,Sandra Benitez
12454,Allen Dehart
12455,Bruce Sundquist
12456,Ben Jonson
12457,Roger Holdsworth
12458,Alan V. Hewat
12459,Angela Nissel
12460,Art Lee
12461,Claire Davis
12462,Helen Banes
12463,Diane Fitzgerald
12464,Julia Wilkinson
12465,John King
12466,Nuruddin Farah
12467,Joyce Goldstein
12468,Halldor Laxness
12469,Carol Frieberg
12470,Margaret B. Blackman
12471,Florence E. Davidson
12472,Laurie Foos
12473,John B. Keane
12474,Chuck Shepherd
12475,Elizabeth Nixon Weaver
12476,Sol Gordon
12477,Alexander Lockhart
12478,Kurban Said
12479,Jenia Graman
12480,Ben Sherwood
12481,Joan
12482,Craig Claiborne
12483,Marc Mappen
12484,Jill Mccorkle
12485,Lawrence Norfolk
12486,Tom Henry
12487,Greta Guzek
12488,Paco Underhill
12489,Kathleen Alcala
12490,Faith Sullivan
12491,Maria Flook
12492,Roger Rapoport
12493,Marguerita Castanera
12494,Mary Morris
12495,Ja
12496,Tama Janowitz
12497,Marty Westerman
12498,Anton Chekhov
12499,Ann Dunnigan
12500,Ernest J. Simmons
12501,M. F. K. Fisher
12502,Nino Lo Bello
12503,Christopher Morley
12504,Ionicus - Joshua Armitage
12505,Marlys Millhiser
12506,Jeanne K. Hanson
12507,Barbara Myerhoff
12508,Amber Coverdale Sumrall
12509,Patricia Vecchione
12510,Dee Wells
12511,Peter Canby
12512,Jerry Biederman
12513,Lorin Michelle Biederman
12514,Gregory Gibson
12515,Sally Morningstar
12516,Martha Ostenso
12517,David Arnason
12518,Marly Swick
12519,Sandi Toksvig
12520,Jill Paton Walsh
12521,Eliyahu Goldratt
12522,Rani Manicka
12523,Saxton Judith
12524,Marcus Sieff
12525,Ronnie Barker
12526,Colin White
12527,Laurie Boucke
12528,David Hampshire
12529,Carl Lombard
12530,Dipika Mukherjee
12531,Kirpal Singh
12532,M. A. Quayam
12533,Dayna Dunbar
12534,Acton Figueroa
12535,Diane Hammond
12536,Thomas Adcock
12537,Margaret Snyder
12538,Karin Slaughter
12539,Amanda Brownfield
12540,Rose Connors
12541,Pat Booth
12542,Matthew Rettenmund
12543,Nigel Cawthorne
12544,Leslie Gould
12545,Kim Wong Keltner
12546,Kathy Peel
12547,Beth Hilgartner
12548,Claudia Pattison
12549,Teresa Mcclain Watson
12550,Jean Thompson
12551,Brian Kilcommons
12552,Sarah Wilson
12553,Richard T. Pienciak
12554,George Anastasia
12555,Lagoon Books
12556,Peter Burton
12557,Mary-Kate Olsen
12558,Carol Thompson
12559,Annie Auerbach
12560,Mark O'Hare
12561,Steven Banks
12562,Clint Bond
12563,Patricia Macdonald
12564,Patrick Lestewka
12565,R.J. Rosenblum
12566,Tanya Maria Barrientos
12567,Ramsey Campbell
12568,Caroline Leavitt
12569,Lauren Kelly
12570,James A. Moore
12571,Jilliane Hoffman
12572,Christina Fitzpatrick
12573,Jessica Barksdale Inclan
12574,Linda Nichols
12575,Wrath James White
12576,Mark Billingham
12577,Mark Nykanen
12578,Matthew Stokoe
12579,Blake Crouch
12580,Anne Leclaire
12581,James Kidman
12582,Donna Vanliere
12583,Gary A. Braunbeck
12584,Sephera Giron
12585,Barbara Bell
12586,Kevin Yarbrough
12587,Lucy Taylor
12588,Judy Duarte
12589,Monica J. O'Rourke
12590,Neal Mcpheeters
12591,Elizabeth Steffen
12592,Paul Burrell
12593,Patrick Demarchelier
12594,Hannah Alexander
12595,Shirley Palmer
12596,Victoria Pade
12597,Laura Kasischke
12598,Robert Boswell
12599,Judith H. Mcquown
12600,Andrew Harper
12601,Joshua Gilder
12602,Kate Morgenroth
12603,Taylor Kincaid
12604,Anitra Sheen
12605,Keith Ablow
12606,Charles King
12607,Zelda Lockhart
12608,Peggy Vincent
12609,Jeffrey Konvitz
12610,Joseph Garber
12611,Scott Smith
12612,Randall Adams
12613,William Hoffer
12614,Marilyn Mona Hoffer
12615,Glen Hirshberg
12616,Jennifer L. Holm
12617,Jere Longman
12618,Elwood Reid
12619,Manuela Dunn-Mascetti
12620,Sayed A. A. Razwy
12621,Abdullah Yusuf Ali
12622,Anne Hruska
12623,Malcolm X.
12624,Attallah Shabazz
12625,Marie-Luise Kreuter
12626,Marc Behm
12627,John Steakley
12628,Rob Kean
12629,Mark Kistler
12630,Donald Senior
12631,Mary Packard
12632,James Mcilrath
12633,Sarah Josepha Hale
12634,Bruce Mcmillan
12635,John Follain
12636,Rita Cristofari
12637,Michael Cader
12638,Kim Bellefontaine
12639,Perhenrik Gurth
12640,Will Osborne
12641,Dianne Snyder
12642,Allen Say
12643,Heidi E. Y. Stemple
12644,Roger Roth
12645,Linda Ashman
12646,Regan Dunnick
12647,Ellen Schecter
12648,Malcolm Yorke
12649,Lee Davis
12650,Ira Wolfman
12651,Paul Meisel
12652,Ellen Levine
12653,Richard Williams
12654,Edward Frascino
12655,Elizabeth G. Hainstock
12656,Ken Weber
12657,Roger Priddy
12658,Robert Levine
12659,Robert T. Levine
12660,Meredith Hamilton
12661,Patricia Beatty
12662,Andrea Immer
12663,Butch Guice
12664,Ruth Beechick
12665,Tomie Depaola
12666,Nancy Bond
12667,Bill Nye
12668,Ian G. Saunders
12669,Beth Peck
12670,Natalie Carabetta
12671,Erik C. Haugaard
12672,Donna M. Jackson
12673,Augustine
12674,Dr. William Bonadio
12675,Avery Hart
12676,Paul Mantell
12677,Alexandra M. Terzian
12678,Jim Jordan
12679,Karen Andreola
12680,Naomi Black
12681,Nancy Kalish
12682,Loretta Mowat
12683,Leisure Arts
12684,Eds. Leisure Arts
12685,Mr. Jim Weidmann
12686,Mr. Kurt Bruner
12687,Mr. Ron Wilson
12688,C. Akiyama
12689,N. Akiyama
12690,Fujihiko Kaneda
12691,Rita Lampkin
12692,Carol Akiyama
12693,Nobuo Akiyama
12694,Hiroko Storm
12695,Robert Tallon
12696,Ian Sheldon
12697,Bruce Campbell
12698,Esmé Raji Codell
12699,Penny Simkin
12700,Bridgette Server
12701,Bishop Fulton Sheen
12702,John Beevers
12703,Lee Fahnestock
12704,Norman Macafee
12705,E. Nesbitt
12706,Henry Graham
12707,Gennady Spirin
12708,Giuliana Pelucchi
12709,Giuliana Peluchi
12710,Antoinette Bosc
12711,Benedict J. Groeschel
12712,James W. Demers
12713,Michael D. O'Brien
12714,Angela C. Santomero
12715,Jenine Pontillo
12716,David Isaacs
12717,Laura Berquist
12718,Susan Wise Bauer
12719,Patty Martirosian
12720,Jay Wise
12721,Sharon
12722,Mel Gibson
12723,Ken Duncan
12724,Tom Allen
12725,Marcellino D'Ambrosio
12726,Matthew Pinto
12727,Jonathan Stroud
12728,Joan Younger Meek
12729,Hertha Pauli
12730,Lenn Redman
12731,Philip Wilkinson
12732,Susan Striker
12733,Edward Kimmel
12734,Elizabeth Hallam
12735,Kimberly Hahn
12736,Scott Hahn
12737,Sara Wood
12738,Christine O' Keeffe Lafser
12739,Phyllis Tickle
12740,David Currie
12741,C. Bernard Ruffin
12742,Mitch Pacwa
12743,Ronda Chervin
12744,Patrick Madrid
12745,Patrick Madrid (Editor)
12746,Foreword By Scott Hahn
12747,Geoff Benge
12748,Janet Benge
12749,Ann Mcgovern
12750,Tracy Sugarman
12751,Leslie Rule
12752,H. Rider Haggard
12753,Paul Hogarth
12754,Jack Hitt
12755,Tony Hille
12756,Euripides
12757,John Mclean
12758,T.E. Lawrence
12759,Charles P. Curtis Jr.
12760,Ferris Greenslet
12761,Maria Beesing
12762,Robert J. Nogosek
12763,Patrick H. O'Leary
12764,Pierre-Ambrois-Francois Choderlos De Laclos
12765,Richar
12766,Michael Allen Dymmoch
12767,Louise Taylor
12768,Barbara E. Cohen
12769,Patricia Ingham
12770,Mandelbaum
12771,Robert M. Quackenbush
12772,Sarah Graves
12773,A.A. Milne
12774,Andrew Glass
12775,Janet Frank
12776,Jeff Abbott
12777,George Downing
12778,Kathleen Keating
12779,Mimi Noland
12780,Evelyn E. Smith
12781,James Fox
12782,Jan Lynette Dargatz
12783,Raymond Lamont-Brown
12784,Connie Fedderson
12785,Ross Thomas
12786,Shelley Freydont
12787,Lesilie Meier
12788,Howard Pyle
12789,Adapted Version By Alexa Villanueva
12790,Harriet Lerner
12791,Suzette Tyler
12792,Stephen Hickman
12793,Fran Lebowitz
12794,Leo Buscaglia
12795,Kate Klise
12796,M. Sarah Klise
12797,Emily Brightwell
12798,Christine Breen
12799,Louis B. Wright
12800,Virginia A. La
12801,Woodward
12802,Aline Romanos
12803,Ronni Eisenberg
12804,Kate Kelly
12805,Carol Gilligan
12806,Peter Russell
12807,Bob Rosner
12808,Les Rhodes
12809,Jeremy Leggatt
12810,Terry Cole-Whittaker
12811,Jessica Mitford
12812,Baroness Orczy
12813,Deborah Adams
12814,Michelle Kwan
12815,Laura M. James
12816,Jacqueline Girdner
12817,Ellen Fein
12818,Sherrie Schneider
12819,Lou Jane Temple
12820,John Hockenberry
12821,Sheldon Rubin
12822,Laurien Berenson
12823,Arlene Matthews
12824,Nadine Mockler
12825,Frances Gray Patton
12826,Emmuska Orczy
12827,Mildred A. Wirt
12828,Russell H. Tandy
12829,Allen Mandelbaum
12830,Diane M. Stortz
12831,Nancy Lee Teaff M.D.
12832,Kim Wright Wiley
12833,Ramona Quimby
12834,Age 8
12835,Downing
12836,Chuck Slack
12837,Carla Jablonski
12838,Donald M. Silver
12839,Patricia J. Wynne
12840,Patricia J. Wyn
12841,Jesse Younger
12842,Aurelius Battaglia
12843,Jennifer Dewey
12844,Read
12845,Vincent Andriani
12846,Henrik Drescher
12847,Robert Loren Fleming
12848,Ken Kimmelman
12849,Elspeth Murphy
12850,Jane E. Nelson
12851,John Walsh
12852,Jonathan Frakes
12853,Nancy L. Mace
12854,Peter V. Rabins
12855,Terence
12856,Crider
12857,Bill
12858,Lee
12859,Wendi
12860,Schumacher
12861,Ail
12862,Lazaris
12863,John Hollander
12864,Nancy Fairbanks
12865,Andrew Carroll
12866,Robert Kimmel Smith
12867,George Sullivan
12868,Emma Gelders Sterne
12869,Alton Raible
12870,Richard Skinner
12871,Jason Moss
12872,Jeffrey Kottler
12873,Anton Chaitkin
12874,E. .M. Delafield
12875,E. M. Delafield
12876,Arthur Watts
12877,Mary Borden
12878,Elizabeth Foxwell
12879,Hamilton Crane
12880,Lee Charles Kelley
12881,Frank Ferrell
12882,Janet Ferrell
12883,Edward Wakin
12884,Joan Embery
12885,Steven H. Silver
12886,Gene Stratton Porter
12887,Lori Marie Carlson
12888,M. C. Beaton
12889,Carol Anne O'Marie
12890,Gary Trudeau
12891,Donald Carrick
12892,Lebbeus Woods
12893,Doreen Tovey
12894,Jaqueline King
12895,Robert Ellsberg
12896,Ruth Teichroeb
12897,Julie Nixon Eisenhower
12898,Lori Copeland
12899,Patricia Windsor
12900,Norma Mazer
12901,Herbert Fensterheim Ph.D.
12902,Jean Baer
12903,Deborah Donnelly
12904,S. Gross
12905,Dorie Byers
12906,Edward Ball
12907,Laura Pedersen
12908,Judith Fein
12909,Eastman Kodak Company
12910,Phyllis Rose
12911,Jean Wickstrom Liles
12912,Lisa A. Hooper
12913,Richard Lockridge
12914,Frances Lockridge
12915,Francess Lin Lantz
12916,Tip O'Neill
12917,Manuel J. Smith
12918,Dick King-Smith
12919,Kate Douglas Wiggin
12920,Deborah G. Felder
12921,B. B. Hiller
12922,Stephen Krensky
12923,F. M. Cornford
12924,Jack Shepherd
12925,Thomas Nelson Publishers
12926,Hilary Knight
12927,William Stevenson
12928,Charlotte Elkins
12929,Kenneth Giles
12930,A. A. Fair
12931,Laurel Robertson
12932,David Wallechinsky
12933,Frances Burnett
12934,Julie Harris
12935,Farley Mowat
12936,Chuck Yeager
12937,Charles Leerhsen
12938,Claire Tomalin
12939,Amanda Brown
12940,Peter Sis
12941,Kathryn Kenny
12942,Susan Feldmann
12943,Charles E. Funk
12944,Stewart Cowley
12945,Susi Adams
12946,Mark Saltzman
12947,Douglas J. Rumford
12948,Bill Hinds
12949,Sidonie­Gabrielle Colette
12950,Je
12951,Boris Pasternak
12952,Iris Rainer Dart
12953,Christopher Sykes
12954,John R. Neill
12955,Sister Carol Anne O'Marie
12956,Jackie French Koller
12957,Judith Mitchell
12958,Mary Rodgers
12959,Harold S. Kushner
12960,Susan Allen Toth
12961,Mignon Good Eberhart
12962,Judith Thurman
12963,Dorothy Law Nolte Ph.D.
12964,Rachel Harris L.C.S.W. Ph
12965,Josephinetey
12966,Joshua Reynolds
12967,Pat Rogers
12968,Elizabeth Forsythe Hailey
12969,Jim Lovell
12970,Barbara Bush
12971,Paul Greengrass
12972,Clement C. Moore
12973,Robin (&Amp
12974,Anne Mccaffrey) Wood
12975,William Sale Jr
12976,Thomas T. Noguchi
12977,Joseph Dimona
12978,Leslie O'Kane
12979,W. Fezler
12980,A. J. Russell
12981,Don H. Polston
12982,Michael Mitton
12983,Joel Martin
12984,Michael Lowerbein
12985,Mikel Vause
12986,Peggy Fleming
12987,Bert Stern
12988,Helen Eustis
12989,John Shelby Spong
12990,Brian Wilson
12991,Todd Gold
12992,Mother Teresa
12993,Deborah Woodworth
12994,Louis Jambor
12995,Sansan
12996,Nicola De Pulford
12997,Hugh Fleetwood
12998,Deborah Raney
12999,Arthur Lyons
13000,Marcello Truzzi
13001,Joe Jackson
13002,William Burke Jr.
13003,Gerald Durrell
13004,Ralph Thompson
13005,Stewart Farrar
13006,Anthony Louis
13007,Ruth V. Ward
13008,Ellen Cooney
13009,Liz Jarrett
13010,John Louis Anderson
13011,Bob Puhala
13012,Sally S. Wright
13013,W. Allen Werneken
13014,John Jay Osborn Jr
13015,Christopher Phillips
13016,Willa Sibert Cather
13017,Jennifer Lee
13018,Ann Howard Creel
13019,Christopher D. Hudson
13020,Veronica Mcbride
13021,Christine Tripp
13022,Joe Fellegy
13023,Marie Evans
13024,Ann Shakeshaft
13025,Martha Vanceburg
13026,Mary Murray Delaney
13027,Jay Jennings
13028,Ashleigh Bryce Clayton
13029,Howard Mohr
13030,John D. Seymour
13031,Geoff Dyer
13032,Hazelden Publishing
13033,Jesse Ventura
13034,Douglas Brinkley
13035,Ming-Dao Deng
13036,Ben Starnes
13037,Myron Miller
13038,Rosemary Daniell
13039,Steve Gannon
13040,Valerie W. Wesley
13041,Kathleen Barret
13042,Tamela Hancock Murray
13043,Linda Lyle
13044,Christine Lynxwil
13045,Darwin Porter
13046,Danforth Prince
13047,Erri De Luca
13048,Tony Potter
13049,Mattie J. T. Stepanek
13050,Anton Myrer
13051,Richard W. Chilson
13052,Julian
13053,Sandra Gulland
13054,Deborah Chiel
13055,Jill Shalvis
13056,Gerald Malcolm Durrell
13057,Carter
13058,Matthew Strebe
13059,Charles Perkins
13060,Lisa Donald
13061,Raymond Barnett
13062,Aleksandr Isaevich Solzhenitsyn
13063,Thomas P. Whitney
13064,Michelle M. Sagara
13065,Bart Davis
13066,Irving
13067,Matthew Mead
13068,Irwin Shaw
13069,Robert Heinlein
13070,Stanley Kubrick
13071,Beryl Markham
13072,Mary S. Lovell
13073,Rigoberta Menchú
13074,Elisabeth Burgos-Debray
13075,Ann Wrigh
13076,Anne Raeff
13077,Marina Picasso
13078,Zelig Pliskin
13079,Kate Walbert
13080,Dina Temple-Raston
13081,John Dean
13082,Susannah Heschel
13083,Mark Epstein
13084,Betsy Reed
13085,Katha Pollitt
13086,Louis De Bernières
13087,Stephen Lang
13088,Isobel Murray
13089,Library Of America
13090,Chiang Yee
13091,James T. Farrell
13092,Mike Tidwell
13093,Maureen Dean
13094,Michael Emmerich
13095,W. Ralph Eubanks
13096,John Mcafee
13097,Geoffrey Giuliano
13098,Brenda Giuliano
13099,Abbas Milani
13100,Dawn Turner Trice
13101,Hortense Calisher
13102,Daniel Gerroll
13103,Dawn Powell
13104,Grace Paley
13105,Katherine Towler
13106,Michelle Passoff
13107,Epicurus
13108,Dean R. Spitzer Ph.D.
13109,Patricia Foster
13110,Pauli Murray
13111,Milton Steinberg
13112,G. A. Mckevett
13113,James M. Citrin
13114,Richard Smith
13115,Sarah Strohmeyer
13116,T. L. Gray
13117,Anna Davis
13118,Geralyn Dawson
13119,Scott Gray
13120,Susan Andersen
13121,Dennis Boutsikaris
13122,Linda Markowiak
13123,Campbell
13124,Claudia Bishop
13125,Kathleen Taylor
13126,Trish Jensen
13127,Mary Burton
13128,Rebecca Price Janney
13129,Kathleen Webb
13130,Jennifer Drew
13131,Barbara Dunlop
13132,Alex Matthews
13133,Wensley Clarkson
13134,William Flanagan
13135,Aphrodite Jones
13136,James Neff
13137,Winn
13138,Maggie Simpson
13139,Eileen Fulton
13140,Katherine Deauxville
13141,Ruth Ryan Langan
13142,Mariann
13143,Sandy Steen
13144,Joan Kilby
13145,Jane Graves
13146,Sheryl Lynn
13147,Jean Barrett
13148,Ann Voss Peterson
13149,Kathleen O'Brien
13150,Patricia Potter
13151,Coerte V. W. Felske
13152,Gini Hartzmark
13153,Iris Ranier Dart
13154,Darlene Gardner
13155,Dawn Atkins
13156,Lori Wilde
13157,Susan Rogers Cooper
13158,W. Warren Wagar
13159,Charles Lilly
13160,Melissa Lowell
13161,Mel Gilden
13162,Darren Star
13163,K. T. Smith
13164,Norma Johnston
13165,L. P. Hartley
13166,J. Donald Crowley
13167,L. R. Wright
13168,Laurie Colwin
13169,Margot Zemach
13170,Voltaire
13171,Mona Simpson
13172,Donald M. Epstein
13173,Nathaniel Altman
13174,George Dawson
13175,Richard Glaubman
13176,Suzanne Falter-Barns
13177,Betty J. Kovacs
13178,Sifu Judith Sherven
13179,Jim Sniechowski
13180,Nancy Dunnan
13181,Mitchell Pacelle
13182,Dan Cashman
13183,Donald E. Dekieffer
13184,Kate Solisti-Mattelon
13185,Patrice Mattelon
13186,Sandra Burr
13187,Daniel D. Pearlman
13188,Paula R. Pearlman
13189,Mark H. Mccormack
13190,Richard A.
13191,M.D. Evans
13192,Richard A. Evans M.D.
13193,Paul E. Morin
13194,Horst Rechelbacher
13195,Jennifer Moses
13196,Anna Johnson
13197,Abigail Van Buren
13198,Martin Prechtel
13199,Mira Kamdar
13200,Danny Fields
13201,Kristin Sheldon
13202,Adrienne Eisen
13203,Caroline Harvey
13204,Patricia J. Crane
13205,Kenny Rose Butts
13206,Vladimir Chernozemsky
13207,Carolyn Porter
13208,Patti G. Fields
13209,Adelheid Ohlig
13210,Engelhard
13211,D. J. Brown
13212,Lorena Mccourtney
13213,Meg Tilly
13214,Bonnie Burnard
13215,Jerry J. Pollock
13216,Trudy Baker
13217,Rachel Jones
13218,Laura Cunningham
13219,Richard Hewitt
13220,Barbara Finn Hewitt
13221,William Stuart Long
13222,Barry Yourgrau
13223,Josef Skvorecky
13224,Bruce R. Olson
13225,Norah Robinson Lofts
13226,Carole L. Glickfeld
13227,Laurel Doud
13228,Robert Donald Spector
13229,Carol Hill
13230,Natalya Reshetovskaya
13231,G. S. Fraser
13232,Arthur Roth
13233,J. J. Graham
13234,Anatol Rapoport
13235,Harry Wu
13236,George Vecsey
13237,Ann Radcliffe
13238,Bonamy Dobrï¿1/2E
13239,Terry Castle
13240,Horace Walpole
13241,Connie Brockway
13242,Alexandra Blackstone
13243,Michelle Brandon
13244,Anna Deforest
13245,Jessica Douglass
13246,Patricia Pellicane
13247,Elizabeth Chadwick
13248,Kathleen Harrington
13249,Gwen Cleary
13250,Donna Stephens
13251,Jodi Thomas
13252,Kathleen Kane
13253,Frederick D. Huebner
13254,Jacey Ford
13255,Ana Leigh
13256,Meryl Sawyer
